tag_id,stap_s,stap_t,lat_s,lon_s,lat_t,lon_t,s,t,j,start,end,n,distance,bearing,gs_u,gs_v,ws_u,ws_v
24TJ,13,14,24.625,1.125,19.625,-0.375,314378,338318,8,2020-10-08T17:45:00Z,2020-10-09T06:15:00Z,1,574.8642283700685,-164.0952523478344,-12.109733891279767,-42.4981853915777,,
24TJ,13,14,29.625,0.375,20.125,0.125,313806,338684,9,2020-10-08T17:45:00Z,2020-10-09T06:15:00Z,1,1052.642577791015,-178.57047925416805,-2.062925123239625,-82.66573023942442,,
24TJ,13,14,26.375,0.625,18.875,0.375,314003,338873,10,2020-10-08T17:45:00Z,2020-10-09T06:15:00Z,1,830.9461395043078,-178.1781392094887,-2.0610377129176953,-64.79581825057984,,
24TJ,14,15,18.375,-0.375,15.875,1.875,338323,365013,1,2020-10-09T18:45:00Z,2020-10-10T01:45:00Z,1,365.87748480284483,138.79011017818328,32.06087953048375,-36.6100951893973,,
24TJ,14,15,17.625,0.375,13.375,0.375,338878,363919,2,2020-10-09T18:45:00Z,2020-10-10T01:45:00Z,1,470.27974454993546,180,-1.171945560030944e-14,-63.7977448325998,,
24TJ,14,15,15.375,-0.875,16.375,2.125,337967,365195,3,2020-10-09T18:45:00Z,2020-10-10T01:45:00Z,1,339.8162022267879,70.58999359863307,42.18941308921398,14.865520086312255,,
24TJ,14,15,17.625,0.125,15.875,2.125,338694,365197,4,2020-10-09T18:45:00Z,2020-10-10T01:45:00Z,1,288.0595594301064,131.95215859048932,27.86353368479991,-25.046342080048305,,
24TJ,14,15,21.625,-0.625,16.375,0.625,338126,364091,5,2020-10-09T18:45:00Z,2020-10-10T01:45:00Z,1,595.8404129912543,167.03054591493495,18.376740731922308,-79.79246510034142,,
24TJ,14,15,16.875,2.875,19.625,0.375,340721,363894,6,2020-10-09T18:45:00Z,2020-10-10T01:45:00Z,1,403.14813678034466,-40.59348202563325,-35.11687512558413,40.98099537621324,,
24TJ,14,15,18.625,0.625,16.375,2.875,339058,365747,7,2020-10-09T18:45:00Z,2020-10-10T01:45:00Z,1,345.1036469873679,135.83827635675715,31.82155088056938,-32.766586846229664,,
24TJ,14,15,19.625,-0.375,17.375,1.625,338318,364823,8,2020-10-09T18:45:00Z,2020-10-10T01:45:00Z,1,326.53091044026576,139.37789442244258,28.029326973344116,-32.67685366785344,,
24TJ,14,15,20.125,0.125,16.375,-1.375,338684,362619,9,2020-10-09T18:45:00Z,2020-10-10T01:45:00Z,1,444.33069927760926,-158.84428189777515,-21.67536040283141,-56.0107725271727,,
24TJ,14,15,18.875,0.375,15.625,1.125,338873,364462,10,2020-10-09T18:45:00Z,2020-10-10T01:45:00Z,1,368.41854276177463,167.38430866464955,10.73749685687074,-47.97507969255323,,
24TJ,15,16,15.875,1.875,15.125,1.125,365013,389488,1,2020-10-10T19:45:00Z,2020-10-10T22:45:00Z,1,115.59870663879255,-135.78163732759572,-20.730250381260195,-21.3037194657963,,
24TJ,15,16,13.375,0.375,14.125,2.625,363919,390596,2,2020-10-10T19:45:00Z,2020-10-10T22:45:00Z,1,257.09290785750454,70.90559968075655,72.4925897358428,25.09487570221975,,
24TJ,15,16,16.375,2.125,14.375,1.375,365195,389675,3,2020-10-10T19:45:00Z,2020-10-10T22:45:00Z,1,235.496560437831,-159.9057333617668,-24.05453189465214,-65.75248437393712,,
24TJ,15,16,15.875,2.125,14.375,2.625,365197,390595,4,2020-10-10T19:45:00Z,2020-10-10T22:45:00Z,1,174.4588423174479,161.99185630100172,15.317688401691038,-47.120207771852776,,
24TJ,15,16,16.375,0.625,16.125,2.125,364091,390220,5,2020-10-10T19:45:00Z,2020-10-10T22:45:00Z,1,162.71896811789628,99.57845164938948,44.702798935810044,-7.543620374140806,,
24TJ,15,16,19.625,0.375,17.625,0.375,363894,388926,6,2020-10-10T19:45:00Z,2020-10-10T22:45:00Z,1,221.37543260236157,180,-1.2027599029957997e-14,-65.47519953416817,,
24TJ,15,16,16.375,2.875,14.875,2.875,365747,390777,7,2020-10-10T19:45:00Z,2020-10-10T22:45:00Z,1,165.98239154692462,180,-8.5895564493107e-15,-46.759367437158666,,
24TJ,15,16,17.375,1.625,15.875,1.375,364823,389669,8,2020-10-10T19:45:00Z,2020-10-10T22:45:00Z,1,168.1271886532935,-170.83527118311144,-7.567340836656447,-46.905109646300524,,
24TJ,15,16,16.375,-1.375,16.375,0.625,362619,389115,9,2020-10-10T19:45:00Z,2020-10-10T22:45:00Z,1,213.6640818458311,89.71805063238891,62.301278324737254,0.3065836256194298,,
24TJ,15,16,15.625,1.125,14.125,2.125,364462,390228,10,2020-10-10T19:45:00Z,2020-10-10T22:45:00Z,1,197.80332603624825,146.91159852525047,31.270166884827052,-47.98957147544498,,
24TJ,16,17,15.125,1.125,13.625,1.375,389488,414702,1,2020-10-18T18:45:00Z,2020-10-18T20:45:00Z,1,168.14021672445418,170.7405075540066,11.446485761602473,-70.21073801385857,,
24TJ,16,17,14.125,2.625,14.875,3.125,390596,415985,2,2020-10-18T18:45:00Z,2020-10-18T20:45:00Z,1,98.95014478782167,32.941836571670976,19.679862357593272,30.37178511906809,,
24TJ,16,17,14.375,1.375,13.625,2.375,389675,415438,3,2020-10-18T18:45:00Z,2020-10-18T20:45:00Z,1,136.22306399712465,127.40552041186899,43.51441986698233,-33.27592996424445,,
24TJ,16,17,14.375,2.625,15.125,2.625,390595,415616,4,2020-10-18T18:45:00Z,2020-10-18T20:45:00Z,1,82.98472748510231,0,1.7307606052130534e-15,28.265465706815654,,
24TJ,16,17,16.125,2.125,15.375,1.875,390220,415063,5,2020-10-18T18:45:00Z,2020-10-18T20:45:00Z,1,87.20933769943936,-162.07474362514796,-9.37882681234831,-28.993702860338523,,
24TJ,16,17,17.625,0.375,16.375,0.875,388926,414323,6,2020-10-18T18:45:00Z,2020-10-18T20:45:00Z,1,148.22848116012904,158.87571515178007,22.06649207786896,-57.114561385494895,,
24TJ,16,17,14.875,2.875,14.625,4.625,390777,417090,7,2020-10-18T18:45:00Z,2020-10-18T20:45:00Z,1,190.4491364172031,98.1279298894006,80.94654810232494,-11.560660742831017,,
24TJ,16,17,15.875,1.375,14.875,2.375,389669,415433,8,2020-10-18T18:45:00Z,2020-10-18T20:45:00Z,1,154.17492887464908,135.7313387128524,44.627545104426794,-45.781614569010095,,
24TJ,16,17,16.375,0.625,16.125,2.875,389115,415796,9,2020-10-18T18:45:00Z,2020-10-18T20:45:00Z,1,242.11000585410858,96.24564999567788,107.04340999782241,-11.714935671864843,,
24TJ,16,17,14.125,2.125,14.625,3.125,390228,415986,10,2020-10-18T18:45:00Z,2020-10-18T20:45:00Z,1,121.21623170013159,62.72249548939685,41.934643421584845,21.623237163510353,,
24TJ,17,18,13.625,1.375,12.375,2.875,414702,440835,1,2020-10-18T23:15:00Z,2020-10-19T01:15:00Z,1,213.54729063965772,130.18751010386123,71.44267964579271,-60.34705453886588,,
24TJ,17,18,14.875,3.125,13.625,3.125,415985,441014,2,2020-10-18T23:15:00Z,2020-10-19T01:15:00Z,1,138.30203229708337,180,-1.0310178695580853e-14,-56.12599868391551,,
24TJ,17,18,13.625,2.375,12.625,3.125,415438,441018,3,2020-10-18T23:15:00Z,2020-10-19T01:15:00Z,1,137.30448315327843,143.59538000730632,32.880266785909214,-44.59018088000445,,
24TJ,17,18,15.125,2.625,14.375,3.625,415616,441379,4,2020-10-18T23:15:00Z,2020-10-19T01:15:00Z,1,135.9412698994084,127.49324706196174,43.3867293912137,-33.28368467104879,,
24TJ,17,18,15.375,1.875,14.625,3.625,415063,441378,5,2020-10-18T23:15:00Z,2020-10-19T01:15:00Z,1,205.69451834217696,113.56522284663116,82.04784709547829,-35.786532016744005,,
24TJ,17,18,16.375,0.875,16.125,2.625,414323,440636,6,2020-10-18T23:15:00Z,2020-10-19T01:15:00Z,1,189.10930280987563,98.1665896484109,80.3685550645079,-11.533451990412386,,
24TJ,17,18,14.625,4.625,13.125,3.625,417090,441384,7,2020-10-18T23:15:00Z,2020-10-19T01:15:00Z,1,198.05286690639875,-146.80147578747,-47.08046891763057,-71.95054253333382,,
24TJ,17,18,14.875,2.375,14.875,3.875,415433,441561,8,2020-10-18T23:15:00Z,2020-10-19T01:15:00Z,1,161.41876475941086,89.80745633200591,67.24251464267137,0.2259707305216508,,
24TJ,17,18,16.125,2.875,14.875,3.625,415796,441377,9,2020-10-18T23:15:00Z,2020-10-19T01:15:00Z,1,160.0221684180346,149.70824044276537,33.79436651653157,-57.85122607823543,,
24TJ,17,18,14.625,3.125,15.375,3.875,415986,441559,10,2020-10-18T23:15:00Z,2020-10-19T01:15:00Z,1,115.72875149822116,44.0900621757202,31.014475261725668,32.01556541052172,,
24TJ,18,19,12.375,2.875,12.375,3.875,440835,466595,1,2021-03-14T23:45:00Z,2021-03-15T01:45:00Z,1,108.74973665060784,89.89284281153994,40.774740022998294,0.07625887338546604,,
24TJ,18,19,13.625,3.125,13.875,4.375,441014,466957,2,2021-03-14T23:45:00Z,2021-03-15T01:45:00Z,1,137.9874551236589,78.28878463870934,54.320132100165566,11.260247918172896,,
24TJ,18,19,12.625,3.125,12.125,4.375,441018,466964,3,2021-03-14T23:45:00Z,2021-03-15T01:45:00Z,1,146.75918322377612,112.00651805385908,55.49584587729127,-22.429121351471245,,
24TJ,18,19,14.375,3.625,13.625,4.625,441379,467142,4,2021-03-14T23:45:00Z,2021-03-15T01:45:00Z,1,136.22306399712465,127.40552041186899,43.51441986698232,-33.27592996424443,,
24TJ,18,19,14.625,3.625,13.875,4.875,441378,467325,5,2021-03-14T23:45:00Z,2021-03-15T01:45:00Z,1,158.3737633918618,121.44281940911472,56.17605389219371,-34.347660999913074,,
24TJ,18,19,16.125,2.625,15.375,3.875,440636,466583,6,2021-03-14T23:45:00Z,2021-03-15T01:45:00Z,1,157.58200336622298,121.60892183029895,55.817443642706706,-34.351102796130334,,
24TJ,18,19,13.125,3.625,12.875,5.125,441384,467513,7,2021-03-14T23:45:00Z,2021-03-15T01:45:00Z,1,165.06041047700393,99.4767209771351,68.0382029334219,-11.357274584822978,,
24TJ,18,19,14.875,3.875,13.625,4.375,441561,466958,8,2021-03-14T23:45:00Z,2021-03-15T01:45:00Z,1,148.4546707339343,158.62487087321762,22.295344179399148,-56.96378615232188,,
24TJ,18,19,14.875,3.625,14.125,4.375,441377,466956,9,2021-03-14T23:45:00Z,2021-03-15T01:45:00Z,1,115.85477683035614,135.65236174339762,31.213965551233883,-31.93297891227094,,
24TJ,18,19,15.375,3.875,13.125,5.125,441559,467512,10,2021-03-14T23:45:00Z,2021-03-15T01:45:00Z,1,283.1376717779849,151.39169549087836,61.679667705919684,-113.08950950948226,,
24TJ,19,20,12.375,3.875,13.875,5.875,466595,493085,1,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,273.0634109290488,52.352301267525476,18.586399549971418,14.338120061095074,,
24TJ,19,20,13.875,4.375,16.875,4.875,466957,492337,2,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,336.2688600148775,9.12046681254328,4.69832108616872,29.265653338333852,,
24TJ,19,20,12.125,4.375,17.375,4.125,466964,491783,3,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,581.5194219661153,-2.6222375273266154,-2.4306127715392596,53.07170113435791,,
24TJ,19,20,13.625,4.625,17.875,5.125,467142,492517,4,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,473.331411059734,6.433644249682742,4.79245702705548,42.500411772026816,,
24TJ,19,20,13.875,4.875,18.125,5.125,467325,492516,5,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,471.0614583270219,3.2226943429950468,2.392408007217268,42.48938397159213,,
24TJ,19,20,15.375,3.875,17.625,3.625,466583,491414,6,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,250.4203118111974,-6.0833716229064425,-2.2714282425686583,21.312826586673854,,
24TJ,19,20,12.875,5.125,17.875,4.125,467513,491781,7,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,563.5773559960297,-10.852674364623892,-9.67806632586336,50.482012148234595,,
24TJ,19,20,13.625,4.375,17.375,4.875,466958,492335,8,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,418.4045034014736,7.301264688483498,4.766728043662812,37.2036179095474,,
24TJ,19,20,14.125,4.375,16.375,3.625,466956,491419,9,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,261.6753398010717,-17.834898868595705,-6.8871645231989564,21.406200636051814,,
24TJ,19,20,13.125,5.125,17.875,4.375,467512,491965,10,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,531.7276311831482,-8.60684724542167,-7.23675685669842,47.8121786243061,,
24TJ,20,21,13.875,5.875,23.125,4.875,493085,517336,1,2021-04-06T18:15:00Z,2021-04-07T05:45:00Z,1,1029.2807552538222,-5.7359757121814425,-8.760953966315052,87.21926880441686,,
24TJ,20,21,16.875,4.875,21.625,6.375,492337,518446,2,2021-04-06T18:15:00Z,2021-04-07T05:45:00Z,1,548.9260096994861,16.45306167600982,12.932944196517854,43.792598764327664,,
24TJ,20,21,17.375,4.125,21.875,6.125,491783,518261,3,2021-04-06T18:15:00Z,2021-04-07T05:45:00Z,1,540.4923923691179,22.50848690318363,17.19267930024676,41.48941610582514,,
24TJ,20,21,17.875,5.125,25.625,7.125,492517,518982,4,2021-04-06T18:15:00Z,2021-04-07T05:45:00Z,1,882.674312159597,13.194135913674039,17.08156026517305,72.86114586843351,,
24TJ,20,21,18.125,5.125,21.625,6.375,492516,518446,5,2021-04-06T18:15:00Z,2021-04-07T05:45:00Z,1,408.96950755557424,18.459410059918483,10.587899346106681,31.71855303073059,,
24TJ,20,21,17.625,3.625,24.625,5.125,491414,517514,6,2021-04-06T18:15:00Z,2021-04-07T05:45:00Z,1,790.519636985074,11.104662103889485,12.864118534813255,65.54073092057955,,
24TJ,20,21,17.875,4.125,24.125,3.875,491781,516596,7,2021-04-06T18:15:00Z,2021-04-07T05:45:00Z,1,692.4738713461011,-2.1073412483814695,-2.141537131404158,58.19926202148253,,
24TJ,20,21,17.375,4.875,25.375,3.875,492335,516591,8,2021-04-06T18:15:00Z,2021-04-07T05:45:00Z,1,891.8223249694009,-6.500617211273747,-8.564824738634545,75.16530297969751,,
24TJ,20,21,16.375,3.625,23.125,8.875,491419,520280,9,2021-04-06T18:15:00Z,2021-04-07T05:45:00Z,1,927.7088175949419,35.513279211284086,45.67537895326169,64.00313747606023,,
24TJ,20,21,17.875,4.375,24.875,4.125,491965,516777,10,2021-04-06T18:15:00Z,2021-04-07T05:45:00Z,1,775.4934459876683,-1.87146220749415,-2.1388585848451775,65.45896838508921,,
24TJ,21,22,23.125,4.875,28.875,8.625,517336,545097,1,2021-04-07T18:15:00Z,2021-04-08T04:45:00Z,1,739.2946880375996,29.70943074495862,33.80526123259134,59.24427170398939,,
24TJ,21,22,21.625,6.375,28.375,8.625,518446,545099,2,2021-04-07T18:15:00Z,2021-04-08T04:45:00Z,1,781.3967687016342,16.43215045826666,20.448490628468086,69.33434645742949,,
24TJ,21,22,21.875,6.125,27.875,7.625,518261,544365,3,2021-04-07T18:15:00Z,2021-04-08T04:45:00Z,1,681.6702757918513,12.537718628947887,13.625101399861675,61.26795814064136,,
24TJ,21,22,25.625,7.125,29.125,4.625,518982,542152,4,2021-04-07T18:15:00Z,2021-04-08T04:45:00Z,1,459.93514598325294,-31.957314997057054,-21.990846129191098,35.25112121369358,,
24TJ,21,22,21.625,6.375,28.125,3.125,518446,541052,5,2021-04-07T18:15:00Z,2021-04-08T04:45:00Z,1,791.2571099880498,-23.85145185003762,-29.597579854338772,66.94381714054431,,
24TJ,21,22,24.625,5.125,31.875,3.125,517514,541037,6,2021-04-07T18:15:00Z,2021-04-08T04:45:00Z,1,827.0419982890006,-13.262706099769845,-17.59287019692938,74.64005134698306,,
24TJ,21,22,24.125,3.875,28.875,8.625,516596,545097,7,2021-04-07T18:15:00Z,2021-04-08T04:45:00Z,1,707.7790355221673,40.94296109625511,42.68983633085975,49.20789091534887,,
24TJ,21,22,25.375,3.875,28.125,8.375,516591,544916,8,2021-04-07T18:15:00Z,2021-04-08T04:45:00Z,1,541.4111613590784,54.75997050776999,40.20091572188654,28.400709755233066,,
24TJ,21,22,23.125,8.875,28.375,4.875,520280,542339,9,2021-04-07T18:15:00Z,2021-04-08T04:45:00Z,1,706.4921281542082,-33.75554205398295,-36.14735563132144,54.08701455275198,,
24TJ,21,22,24.875,4.125,30.625,1.875,516777,540122,10,2021-04-07T18:15:00Z,2021-04-08T04:45:00Z,1,674.6419929541289,-18.679418176633405,-19.889740760875004,58.831288579333346,,
24TJ,22,23,28.875,8.625,29.875,10.375,545097,571405,1,2021-04-08T06:45:00Z,2021-04-08T10:15:00Z,1,202.85374904408425,56.4527184577308,42.536015510784345,28.20448131476839,,
24TJ,22,23,28.375,8.625,30.625,10.125,545099,571218,2,2021-04-08T06:45:00Z,2021-04-08T10:15:00Z,1,288.7038716443925,29.88429039493456,37.736410509503514,65.66728752115674,,
24TJ,22,23,27.875,7.625,30.375,9.125,544365,570483,3,2021-04-08T06:45:00Z,2021-04-08T10:15:00Z,1,313.1860630735099,27.41970968309958,38.10313206885533,73.44654392821634,,
24TJ,22,23,29.125,4.625,29.125,6.375,542152,568464,4,2021-04-08T06:45:00Z,2021-04-08T10:15:00Z,1,170.31096314636147,89.57409758801366,41.6744750467469,0.30978872288744796,,
24TJ,22,23,28.125,3.125,30.625,3.125,541052,566066,5,2021-04-08T06:45:00Z,2021-04-08T10:15:00Z,1,277.1051751789808,0,4.4394296408324925e-15,72.50138805610558,,
24TJ,22,23,31.875,3.125,30.375,5.375,541037,567723,6,2021-04-08T06:45:00Z,2021-04-08T10:15:00Z,1,271.4882421400354,127.18796011970814,56.47511842189771,-42.848246248867206,,
24TJ,22,23,28.875,8.625,30.125,7.375,545097,569196,7,2021-04-08T06:45:00Z,2021-04-08T10:15:00Z,1,184.08578886014374,-40.87329015800837,-29.933373052732943,34.588599633595564,,
24TJ,22,23,28.125,8.375,28.625,6.375,544916,568466,8,2021-04-08T06:45:00Z,2021-04-08T10:15:00Z,1,203.71630017082796,-73.74267695282848,-49.12450707178589,14.325300396975098,,
24TJ,22,23,28.375,4.875,28.625,6.125,542339,568282,9,2021-04-08T06:45:00Z,2021-04-08T10:15:00Z,1,125.47665495186111,76.94554567287439,28.090896680965876,6.513421472792307,,
24TJ,22,23,30.625,1.875,29.875,3.125,540122,566069,10,2021-04-08T06:45:00Z,2021-04-08T10:15:00Z,1,146.2370052647248,124.33226508424057,28.879297951770656,-19.723961048087514,,
24TJ,23,24,29.875,10.375,32.625,4.125,571405,591818,1,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,668.6974021049839,-61.283223471217646,-53.843827441375474,29.49912913999844,,
24TJ,23,24,30.625,10.125,32.875,3.625,571218,591449,2,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,664.3166675536041,-66.25812806019637,-55.81216011730706,24.548488282230693,,
24TJ,23,24,30.375,9.125,33.875,4.375,570483,591997,3,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,592.768280071648,-47.86816994605083,-40.217893841178984,36.38026004464331,,
24TJ,23,24,29.125,6.375,34.125,4.125,568464,591812,4,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,594.0275664701111,-20.476897943231563,-19.047219170577016,51.0067888143764,,
24TJ,23,24,30.625,3.125,36.625,1.875,566066,590146,5,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,675.5065686366843,-9.54461812738683,-10.326727561429717,61.41624661989381,,
24TJ,23,24,30.375,5.375,34.125,4.375,567723,591996,6,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,426.37831001921126,-12.50389922222014,-8.32856706839144,37.55564293743385,,
24TJ,23,24,30.125,7.375,35.625,1.125,569196,589598,7,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,844.6759229887607,-42.13834954219971,-52.51502677668368,58.041387468044,,
24TJ,23,24,28.625,6.375,35.625,1.125,568466,589598,8,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,920.4611707019627,-31.182268925473565,-44.296827168125795,73.19386489439056,,
24TJ,23,24,28.625,6.125,36.125,2.125,568282,590332,9,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,912.6704849051374,-23.30156676589355,-33.56708841667559,77.9360408463805,,
24TJ,23,24,29.875,3.125,35.375,1.125,566069,589599,10,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,638.1175520578965,-16.57227054516008,-16.737183622186603,56.24317423991553,,
24TJ,24,25,32.625,4.125,34.875,3.375,591818,616281,1,2021-04-09T20:45:00Z,2021-04-09T23:45:00Z,1,259.0567077611106,-15.352501978317415,-20.868936025678607,76.01025934682431,,
24TJ,24,25,32.875,3.625,33.875,2.625,591449,615733,2,2021-04-09T20:45:00Z,2021-04-09T23:45:00Z,1,144.77606468381265,-39.72307352277252,-25.91575611183374,31.190113367183713,,
24TJ,24,25,33.875,4.375,35.125,4.125,591997,616832,3,2021-04-09T20:45:00Z,2021-04-09T23:45:00Z,1,140.5521519661824,-9.331103283492494,-6.3731998946958255,38.78677358481113,,
24TJ,24,25,34.125,4.125,35.125,4.375,591812,617016,4,2021-04-09T20:45:00Z,2021-04-09T23:45:00Z,1,113.27774377155093,11.605554256760167,6.076255048656648,29.586644968526794,,
24TJ,24,25,36.625,1.875,34.625,2.375,590146,615546,5,2021-04-09T20:45:00Z,2021-04-09T23:45:00Z,1,226.47851011051011,168.31719255442633,13.827135630694913,-66.86975360993006,,
24TJ,24,25,34.125,4.375,36.125,4.375,591996,617012,6,2021-04-09T20:45:00Z,2021-04-09T23:45:00Z,1,221.88580876604567,0,4.074009495175903e-15,66.5336241929083,,
24TJ,24,25,35.625,1.125,34.625,3.125,589598,616098,7,2021-04-09T20:45:00Z,2021-04-09T23:45:00Z,1,213.39578167508967,120.74548265296023,54.660195275788,-32.513564272576616,,
24TJ,24,25,35.625,1.125,34.625,2.875,589598,615914,8,2021-04-09T20:45:00Z,2021-04-09T23:45:00Z,1,194.29310476122816,124.31342373000078,47.28433580880508,-32.271422763918444,,
24TJ,24,25,36.125,2.125,34.375,2.875,590332,615915,9,2021-04-09T20:45:00Z,2021-04-09T23:45:00Z,1,205.8007037804347,160.41285970873565,20.55183032978455,-57.75726271428255,,
24TJ,24,25,35.375,1.125,34.625,2.875,589599,615914,10,2021-04-09T20:45:00Z,2021-04-09T23:45:00Z,1,180.11947652539178,117.00811250947407,46.7456362431279,-23.82642896037148,,
24TJ,25,26,34.875,3.375,34.125,2.875,616281,640940,1,2021-04-19T20:15:00Z,2021-04-19T22:15:00Z,1,95.02933234210266,-150.96234659616783,-17.57787513227146,-31.66223640399211,,
24TJ,25,26,33.875,2.625,34.375,2.375,615733,640571,2,2021-04-19T20:15:00Z,2021-04-19T22:15:00Z,1,60.06605782016599,-22.508458926773198,-7.10764014571152,17.15219841718088,,
24TJ,25,26,35.125,4.125,36.375,4.625,616832,642219,3,2021-04-19T20:15:00Z,2021-04-19T22:15:00Z,1,145.87911156624799,17.913985916849324,18.99899481292151,58.77296480329666,,
24TJ,25,26,35.125,4.375,34.625,3.875,617016,641674,4,2021-04-19T20:15:00Z,2021-04-19T22:15:00Z,1,71.87839033995598,-140.36407106771944,-15.702624364644702,-18.956995896224658,,
24TJ,25,26,34.625,2.375,34.875,3.875,615546,641673,5,2021-04-19T20:15:00Z,2021-04-19T22:15:00Z,1,140.11804396829316,78.15713572855684,57.298623008428464,12.015050255300675,,
24TJ,25,26,36.125,4.375,35.375,4.125,617012,641855,6,2021-04-19T20:15:00Z,2021-04-19T22:15:00Z,1,86.23307659349491,-164.72516154818678,-8.43188418626848,-30.87504316053398,,
24TJ,25,26,34.625,3.125,34.875,4.125,616098,641857,7,2021-04-19T20:15:00Z,2021-04-19T22:15:00Z,1,95.67242552610672,72.8644381315527,34.73832482900168,10.71051034480649,,
24TJ,25,26,34.625,2.875,34.625,3.625,615914,641490,8,2021-04-19T20:15:00Z,2021-04-19T22:15:00Z,1,68.77685431613588,89.78692186087045,22.90059288049149,0.08516575309902472,,
24TJ,25,26,34.375,2.875,33.875,2.125,615915,640389,9,2021-04-19T20:15:00Z,2021-04-19T22:15:00Z,1,88.67247214541962,-128.50584463894972,-25.733791199558123,-20.473868119458203,,
24TJ,25,26,34.625,2.875,34.125,1.875,615914,640204,10,2021-04-19T20:15:00Z,2021-04-19T22:15:00Z,1,107.40513221335819,-120.80810939212682,-36.297036856931435,-21.64434006061294,,
24TJ,26,27,34.125,2.875,43.625,5.125,640940,667582,1,2021-04-26T19:15:00Z,2021-04-27T15:15:00Z,1,1072.4303829233952,9.793037067089926,8.948449526867925,51.8435598164922,,
